article_id,author,category,number_of_comments,timestamp,title,article_link
478586,إبراهيم مغراوي من مراكش,art-et-culture,11,الاثنين 20 يوليوز 2020 - 08:15,"كتاب يطرح نموذجا لبناء مغرب ما بعد ""كورونا""",https://www.hespress.com/art-et-culture/478586.html
478537,هسبريس من الرباط,art-et-culture,4,الثلاثاء 21 يوليوز 2020 - 03:55,"كوكاس يصر على مداعبة ""أحلام المغاربة"" غير منتهية الصلاحية",https://www.hespress.com/art-et-culture/478537.html
478725,هسبريس من شفشاون,art-et-culture,15,الثلاثاء 21 يوليوز 2020 - 10:10,"""بنات للامنانة"" يروّجن لزيارة مدينة شفشاون",https://www.hespress.com/art-et-culture/478725.html
478804,أيوب صدور من تطوان,art-et-culture,0,الأربعاء 22 يوليوز 2020 - 00:30,دراسة تغوص في شعر النقوش بقصور الحمراء,https://www.hespress.com/art-et-culture/478804.html
478909,هسبريس من الرباط,art-et-culture,0,الخميس 23 يوليوز 2020 - 03:50,"مجلة ""بيت الشعر"" تُفرد عددًا خاصّا بأمجد ناصر",https://www.hespress.com/art-et-culture/478909.html
478555,محمد بنعزيز,art-et-culture,15,الثلاثاء 21 يوليوز 2020 - 02:50,"فيلم ""المغسلة"" .. أنوية سردية تعرّي فضيحة ""أوراق بنما"" المسرّبة",https://www.hespress.com/art-et-culture/478555.html
478896,هسبريس - وائل بورشاشن,art-et-culture,25,الخميس 23 يوليوز 2020 - 10:33,"شبهة ""سرقات علمية"" تلاحق أستاذا جامعيا مغربيا",https://www.hespress.com/art-et-culture/478896.html
478385,هسبريس- محمد بلقاسم,politique,0,الجمعة 17 يوليوز 2020 - 17:32,"""الاتحاد"" ينتقد غياب رؤية إعداد قانون المالية المُعدّل",https://www.hespress.com/politique/478385.html
478577,هسبريس - أمال كنين,art-et-culture,7,الجمعة 24 يوليوز 2020 - 03:45,"مغربية عالقة في إسبانيا تحوّل محنة ""كوفيد-19"" إلى لوحات فنية",https://www.hespress.com/art-et-culture/478577.html
478391,هسبريس من الرباط,politique,6,الجمعة 17 يوليوز 2020 - 18:04,دعم وتعزيز التعاون يجمع بين المالكي وبوعياش,https://www.hespress.com/politique/478391.html
478471,هسبريس - محمد بلقاسم,politique,49,الأحد 19 يوليوز 2020 - 07:45,"تشبث الشبيبات الحزبية باللائحة يجدد مطلب إلغاء ""الريع البرلماني""",https://www.hespress.com/politique/478471.html
478589,هسبريس من الرباط,politique,9,الاثنين 20 يوليوز 2020 - 00:25,"""باميون"" يحملون وهبي مسؤولية ""إذلال الحزب""‎",https://www.hespress.com/politique/478589.html
478585,هسبريس من الرباط,politique,9,الأحد 19 يوليوز 2020 - 17:15,"حزب ""البام"" يرفض مشروع القانون المالي التعديلي‎",https://www.hespress.com/politique/478585.html
478402,إبراهيم مغراوي من مراكش,politique,1,الجمعة 17 يوليوز 2020 - 19:43,محاربة المخدرات تسقط مبحوثا عنه بمدينة مراكش,https://www.hespress.com/politique/478402.html
478547,هسبريس - عبد الرحيم العسري,politique,81,الاثنين 20 يوليوز 2020 - 08:00,هل تُعمق تداعيات الجائحة العزوف الانتخابي في انتخابات 2021؟,https://www.hespress.com/politique/478547.html
478653,هسبريس - محمد بلقاسم,politique,65,الاثنين 20 يوليوز 2020 - 14:00,أحزاب تستعد لإعادة الشيوخ إلى البرلمان من باب لائحة الكفاءات,https://www.hespress.com/politique/478653.html
478641,هسبريس من الرباط,politique,2,الاثنين 20 يوليوز 2020 - 17:15,مجلس الحكومة يناقش خطة إقلاع التعمير والإسكان,https://www.hespress.com/politique/478641.html
478462,هسبريس - محمد بلقاسم,politique,66,السبت 18 يوليوز 2020 - 16:00,المعارضة توحد مقترحات الانتخابات .. يومٌ للاقتراع ولائحة كفاءات,https://www.hespress.com/politique/478462.html
478657,هسبريس - نور الدين إكجان,politique,24,الثلاثاء 21 يوليوز 2020 - 09:09,مصداقية الخطاب تطوّق خرجات رئيس الحكومة,https://www.hespress.com/politique/478657.html
478696,هسبريس - محمد بلقاسم,politique,64,الاثنين 20 يوليوز 2020 - 20:00,"العثماني يتبنى شعارات ""20 فبراير"" ويثمن هجرة تلاميذ الخصوصي",https://www.hespress.com/politique/478696.html
478798,هسبريس- محمد بلقاسم,politique,78,الثلاثاء 21 يوليوز 2020 - 19:10,العثماني يحذر المغاربة: التراخي في تدابير الوقاية يعيد الحجر الصحي,https://www.hespress.com/politique/478798.html
478794,هسبريس - نورالدين إكجان,politique,11,الأربعاء 22 يوليوز 2020 - 03:00,"خلافات بين وهبي ومعارضين في ""البام"" تدق أبواب النيابة العامة‬",https://www.hespress.com/politique/478794.html
478839,هسبريس من الرباط,politique,58,الأربعاء 22 يوليوز 2020 - 05:00,حزب العدالة والتنمية يطلب رفع العتبة الانتخابية إلى 6 في المائة,https://www.hespress.com/politique/478839.html
482996,هسبريس - عبد الإله شبل,societe,54,الخميس 03 شتنبر 2020 - 02:00,"محامون يشْكون ""أضرار كورونا"" ويطالبون الهيئات بالدعم المالي",https://www.hespress.com/societe/482996.html
482983,هسبريس من الرباط,societe,0,الخميس 03 شتنبر 2020 - 05:48,"استئناف خدمات مراكز استقبال ""الأشخاص المعاقين""",https://www.hespress.com/societe/482983.html
483002,هسبريس من الرباط,societe,21,الخميس 03 شتنبر 2020 - 09:00,"هل يؤثر ارتفاع ""معدّل الإماتة"" جراء ""كورونا"" على مصالح المغرب؟",https://www.hespress.com/societe/483002.html
482994,هسبريس – محمد لديب,societe,46,الخميس 03 شتنبر 2020 - 05:45,"وزارة التربية تتيح للتلاميذ ولوجا مجانيا إلى دروس ""التعليم عن بعد""",https://www.hespress.com/societe/482994.html
478803,هسبريس - عبد الرحيم العسري,politique,150,الأربعاء 22 يوليوز 2020 - 08:00,"المعارضة تقترح محاربة ""العزوف الانتخابي"" بامتيازات للمصوتين",https://www.hespress.com/politique/478803.html
483014,ياسين عدنان,societe,54,الخميس 03 شتنبر 2020 - 06:55,شوارع ليلة عاشوراء بالمغرب .. من عنف الوباء إلى وباء العنف,https://www.hespress.com/societe/483014.html
478899,هسبريس من الرباط,politique,4,الأربعاء 22 يوليوز 2020 - 17:10,مباحثات تجمع العثماني وسفير عمان بالمغرب,https://www.hespress.com/politique/478899.html
478884,هسبريس - عبد الرحيم العسري (صور: منير امحيمدات),politique,107,الأربعاء 22 يوليوز 2020 - 15:00,المعارضة تصف التصويت الإجباري بالكارثة وترهن التحالف بالصناديق,https://www.hespress.com/politique/478884.html
483076,هسبريس من الرباط,societe,45,الخميس 03 شتنبر 2020 - 15:00,مؤسسة علمية مغربية تمهّد لإنتاج ملايين الوحدات لاختبارات كورونا,https://www.hespress.com/societe/483076.html
483094,هسبريس - عبد الرحيم العسري,societe,76,الخميس 03 شتنبر 2020 - 17:00,"مقترح قانون يُجرم ""الإثراء غير المشروع"" ويُطالب بسجن المفسدين",https://www.hespress.com/societe/483094.html
483088,هسبريس من الرباط,societe,79,الخميس 03 شتنبر 2020 - 17:10,"نسبة اختيار ""التعليم الحضوري"" تتجاوز 80 بالمائة",https://www.hespress.com/societe/483088.html
483101,هسبريس من الرباط,societe,53,الخميس 03 شتنبر 2020 - 18:00,المغرب يسجل 1402 إصابة جديدة مؤكدة بكورونا خلال 24 ساعة,https://www.hespress.com/societe/483101.html
483114,هسبريس من الرباط,societe,17,الخميس 03 شتنبر 2020 - 20:10,"الديساوي يرأس ""فدرالية التعليم الخاص"" في المغرب‎",https://www.hespress.com/societe/483114.html
482943,هسبريس - محمد الراجي,societe,41,الجمعة 04 شتنبر 2020 - 02:15,غياب الوضوح يفرز منازعات بين الموكلين والمحامين حول الأتعاب,https://www.hespress.com/societe/482943.html
483090,هسبريس – محمد لديب,societe,20,الجمعة 04 شتنبر 2020 - 01:06,"هل توفر المجالس المنتخبة حواسيب ""الدروس عن بعد"" للتلاميذ؟",https://www.hespress.com/societe/483090.html
483145,هسبريس - أمال كنين,societe,47,الجمعة 04 شتنبر 2020 - 14:00,المعاناة تعصف بأحلام رحالة مغربي ستيني جاب البلاد في 5 أشهر,https://www.hespress.com/societe/483145.html
482795,هسبريس - عبد الإله شبل,societe,6,الخميس 03 شتنبر 2020 - 21:40,ضبابية الدخول المدرسي تربك بيع المحافظ بالأسواق,https://www.hespress.com/societe/482795.html
483165,هسبريس من الرباط,societe,22,الجمعة 04 شتنبر 2020 - 13:39,شخصيات وهيئات مغربية ترفض زيارة مسؤول أمريكي,https://www.hespress.com/societe/483165.html
483157,هسبريس من الرباط,societe,96,الجمعة 04 شتنبر 2020 - 13:00,هذه خطة وزارة التربية لإنجاح الدخول المدرسي عبر نظام التفويج,https://www.hespress.com/societe/483157.html
483349,إبراهيم مغراوي من مراكش,regions,11,الأحد 06 شتنبر 2020 - 18:30,أكاديمية مراكش آسفي تبقي موعد الدخول المدرسي,https://www.hespress.com/regions/483349.html
483378,رشيد بيجيكن من أكادير ,regions,1,الأحد 06 شتنبر 2020 - 19:13,"حصيلة ""كورونا"" بسوس تتجاوز 100 حالة في يوم",https://www.hespress.com/regions/483378.html
483119,هسبريس - محمد الراجي,societe,27,الجمعة 04 شتنبر 2020 - 07:00,"خبير: استقرار مُنحنى انتشار ""كورونا"" يجنّب منظومة الصحة الانهيار",https://www.hespress.com/societe/483119.html
483373,هسبريس من الرباط,regions,74,الأحد 06 شتنبر 2020 - 19:00,جهة الدار البيضاء تشهد زهاء ألف إصابة بكورونا في يوم واحد,https://www.hespress.com/regions/483373.html
483156,هسبريس من الرباط,societe,7,الجمعة 04 شتنبر 2020 - 14:40,"وزير العدل يعلن استمرار تجربة ""المحاكمة عن بعد""",https://www.hespress.com/societe/483156.html
483023,أيوب صدور من تطوان,societe,320,الجمعة 04 شتنبر 2020 - 04:45,الإلحاد يتسلل إلى شباب مغاربة .. إحباط جماعي وشعور بالضياع,https://www.hespress.com/societe/483023.html
